,userID,username,cap_universal,cap_english,english_astroturf,english_fake_follower,english_financial,english_other,english_overall,english_self_declared,english_spammer,universal_astroturf,universal_fake_follower,universal_financial,universal_other,universal_overall,universal_self_declared,universal_spammer,status
0,1.26083E+18,@st0pchemveils,0.620704985,0.600488326,1.9,1,0.2,0.6,0.8,0,0,2.2,1.4,0.3,0.9,0.8,0,0.1,active
1,299259224,@carriedaway16,0.598241997,0.705337782,2.3,0.7,0,1.6,1,0,0,3,0.8,0.2,1.4,0.7,0,0,active
2,299259224,@carriedaway16,0.598241997,0.705337782,2.3,0.7,0,1.6,1,0,0,3,0.8,0.2,1.4,0.7,0,0,active
3,2735932776,@beckyttucker,0.805768421,0.81620431,0.8,2.4,1.7,4.1,4.1,0.3,0,0.6,3.4,1.6,2.6,3.4,0.4,0,active
4,8.38368E+17,@techace1,0.786564267,0.600488326,2.2,1.5,0.2,1.3,0.8,0,0.2,2.9,1.6,0.2,1.6,1.5,0,0,active
5,1.21667E+18,@knowmor90426810,0.522239872,0.447946558,1.2,0.4,0.2,0.6,0.4,0,0,1.2,0.5,0,0.6,0.6,0,0,active
6,18385910,@tellthetruth1,0.805374765,0.805478436,3.8,2.4,1,2.9,3.8,0.2,0.4,2.8,1.8,0.8,2.8,2.8,0.2,0.4,active
7,1.2318E+18,@tinalar27567622,0.802386356,0.779581525,0.9,2.5,1.2,1.6,1.6,0,0.5,0.6,3,0.5,1.8,2,0,0.4,active
8,7.42183E+17,@bj1012682,0.678486427,0.775988747,3.1,0.6,0.2,2.2,1.5,0,0.1,2.7,0.6,0.2,1.6,0.9,0,0,active
9,4432727301,@wenderella60,0.465839247,0.502712294,1.6,0.4,0.4,1.6,0.6,0.2,0,1.6,0.3,0.2,1.2,0.4,0,0,active
10,477289452,@newadamsfamily,0.346921018,0.362645641,1.1,0.2,0,0.6,0.3,0.1,0.1,1,0.4,0.3,0.8,0.2,0,0.2,active
11,2750324499,@horch42,0.805244408,0.798312364,3.6,3.4,1.8,3.3,3.6,0.4,0.6,2.7,3,1.1,2.7,3,0.7,0.2,active
12,3738735440,@welenaelena,0.708983079,0.475676966,1.2,0.2,0.9,0.8,0.5,0,0,1.4,0.2,0.4,1.3,1,0,0,active
13,24811659,@freedomnj,0.494490727,0.419722242,1.8,0.4,0.1,0.6,0.4,0,0,2.5,0.2,0,0.6,0.5,0,0,active
14,160007022,@solidaridad1000,0.805217634,0.797782173,3.5,2.3,0,3,3.5,0,0.1,3.2,1.4,0.1,2,3.2,0,0,active
15,2492877258,@bronwyn1140,0.896387238,0.874857504,4.6,0.8,0,1.4,4.6,0,0,4.7,0.4,0,1.2,4.7,0,0,active
16,298239002,@steffilynnallen,0.522239872,0.306188072,0.9,0,0.3,0.2,0.2,0,0,0.9,0.2,0.2,0.8,0.6,0,0,active
17,32713261,@luv2research,0.743720537,0.577886208,2.2,0.4,0.2,1.1,0.7,0.1,0,2.5,0.8,0.6,1.4,1.2,0,0.2,active
18,210633948,@apokalypsebeard,0.317394501,0.775988747,0.8,0.5,0,2.7,1.5,0,0,0.8,0,0,0.8,0.2,0,0,active
19,1.2158E+18,@tonyalarkey,0.767421432,0.792031769,2.1,1,1.3,2.6,1.8,0.4,0.2,1.7,1,1,2,1.3,0.1,0.2,active
20,1.22985E+18,@mertle_the,0.752712155,0.738478317,2.4,0.9,0.4,1.6,1.2,0,0.2,2.6,1,0.3,1.5,1.2,0.1,0.2,active
21,9.56298E+17,@cinderella5280,0.465839247,0.475676966,3.4,0.8,0,1,0.5,0.1,0,3.8,0.8,0,0.8,0.4,0.1,0.1,active
22,none,@richard12021634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,deleted
23,7.10276E+17,@ryan_merical,0.260367838,0.419722242,1.1,0.4,0,0.2,0.4,0,0,1.2,0.2,0,0.6,0.1,0,0,active
24,283323276,@foodiesaurus,0.260367838,0.419722242,1.8,0.2,0.1,0.6,0.4,0.1,0,1.8,0.4,0,0.6,0.1,0,0,active
25,7.97075E+17,@lian_yamouer,0.866290538,0.915837798,4.8,1,0,1.9,4.8,0,0,4.5,1.2,0,1.4,4.5,0,0.2,active
26,2246350868,@instinctnaturel,0.694516142,0.796994557,2.7,1.3,0.4,2.8,2.8,0.2,0.4,2.8,0.6,0,1.3,1,0,0,active
27,9.25802E+17,@annieoakley2015,0.807491077,0.81620431,4.1,1.1,0.2,2.2,4.1,0,0.1,3.6,1.2,0.2,1.4,3.6,0,0,active
28,16705739,@bofflespoffle,0.694516142,0.705337782,3.8,0.6,0,1.7,1,0,0,4,0.9,0,1.2,1,0,0.1,active
29,1.23912E+18,@bricchetti1,0.847463455,0.867011613,4.5,2.7,2,2.8,4.5,0.2,0.4,4.4,3.2,1.4,2.2,4.4,0.2,0.2,active
30,359690061,@pragobots,0.733499832,0.766876962,3,0.8,0.1,1.8,1.4,0.2,0,2.2,0.7,0,1.4,1.1,0.3,0.1,active
31,431940947,@mochimomsc,0.436508148,0.25204197,1.2,0.6,0.1,1.4,0.1,0.4,0,1.2,0.4,0,0.8,0.4,0.2,0,active
32,1955041746,@amicodimilano,0.436508148,0.75462187,0.6,0.8,0,2.9,1.3,0.1,0.4,0.6,0.2,0,1.2,0.4,0,0,active
33,1.23307E+18,@toughbutfair2,0.641587017,0.78740022,2.3,0.6,0.1,3.2,1.7,0,0,2,0.2,0,1.4,0.8,0,0,active
34,2767551883,@pb5479,0.708983079,0.676361906,4,0.6,0,1.2,1,0,0,3.1,0.4,0,0.8,1,0,0,active
35,2347073861,@pedroapadilla62,0.814841753,0.852404763,4.4,2,0.6,2.4,4.4,0.1,0.2,3.9,1,0.4,1.9,3.9,0,0.1,active
36,177729255,@sandracapri66,0.778449498,0.798312364,1,1.6,1.4,3.6,3.6,0,0.2,1.4,0.9,1,2.2,1.4,0,0,active
37,2350350648,@kdkelso5,0.782826526,0.738478317,1.6,1.5,0.9,2.2,1.2,0.2,0.4,1.2,1,0.3,1.6,1.4,0,0.2,active
38,175265758,@dugartean,0.801617084,0.79672472,3,1.9,1.8,2.7,3,0.1,0.4,2.9,1.8,1.4,2.3,1.9,0,0.8,active
39,421225172,@mimagarcias,0.641587017,0.789229469,2,1.3,1.6,2.9,1.8,0,0.4,2,0.8,0.4,1.4,0.8,0,0,active
40,1.30937E+18,@spol12345,0.494490727,0.766876962,0.8,0.7,1.2,2.2,1.4,0.1,0,0.8,0.6,0.2,1.4,0.5,0,0,active
41,1.25317E+18,@sunni1515,0.708983079,0.717691108,3.2,0.8,0.5,2.1,1.1,0,0,3.7,1.5,0.2,2.3,1,0,0.1,active
42,1.25706E+18,@babe_freedom,0.465839247,0.391215924,3,0.7,0,0.6,0.4,0,0,3.2,0.7,0,0.7,0.4,0,0,active
43,39924649,@clydemck,0.465839247,0.475676966,1.4,0.4,0.1,1,0.5,0,0,2.3,0.4,0.1,0.5,0.4,0,0,active
44,414819212,@marildasantos3,0.733499832,0.75462187,2.3,0.6,0.6,1.5,1.3,0,0,1.9,0.7,0.4,1.5,1.1,0,0.3,active
45,none,@uurrsol,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,deleted
46,87472496,@firelooker,0.813043153,0.798989041,3.6,1.4,0,1.6,3.6,0,0,3.8,1.2,0,1.3,3.8,0,0,active
47,7.8564E+17,@upcycleglory,0.660850031,0.553972572,0.6,0.4,0.4,1,0.6,0,0.2,0.4,0.4,0.2,0.8,0.8,0,0.1,active
48,341010120,@jp_follow,0.805374765,0.833918169,1.6,2.7,0.8,4.2,4.2,2.8,1.2,1,2.6,0.6,2.8,2.8,2.4,1.4,active
49,4896201527,@carolbr41960083,0.792436791,0.782635786,1.8,1.9,1.4,2.2,1.6,0,0.2,1.4,1.8,1.6,2.2,1.6,0.2,0.4,active
50,27076744,@nlbett,0.816933671,0.807603545,3.9,1.6,0.8,1.8,3.9,0,0,4,2,0.6,2,4,0,0.2,active
51,3167930886,@fla8958,0.233324324,0.306188072,0.6,0.1,0.1,0.3,0.2,0,0,0.2,0.1,0,0.1,0,0,0,active
52,1.01865E+18,@12retiredteach,0.782826526,0.796790579,1.8,1.4,1.6,2.9,2.9,0,0.2,1.2,1.3,0.8,2.8,1.4,0,0,active
53,1.08643E+18,@phineasgage_1,0.789743263,0.798989041,1.3,1.4,1.1,3.6,3.6,0.2,0.2,1,1.8,0.9,2.7,1.6,0.5,0.2,active
54,73481166,@joli08,0.436508148,0.362645641,1.2,0.3,0.2,0.5,0.3,0,0,1,0,0.2,0.4,0.4,0,0,active
55,8.64499E+17,@marievognar,0.406739786,0.419722242,0.6,0.5,0,0.1,0.4,0.2,0,0.8,0.6,0.1,1.3,0.4,0,0,active
56,308845262,@momuar42,0.760577756,0.78740022,3.2,1.4,1.8,2.2,1.7,0.2,0,3.3,0.8,0.8,2,1.2,0,0.2,active
57,3304499628,@stephphilip8,0.92706858,0.923535424,4.8,3.1,0.2,2.5,4.8,0.2,0.1,4.9,1.9,0.2,2.1,4.9,0,0,active
58,1.25387E+18,@victorogoda,0.494490727,0.641418422,0.4,2,0,0.8,0.8,0,0.2,0.6,1.6,0,1.2,0.5,0.2,0.1,active
59,none,@trumpqueen117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,deleted
60,22531716,@mrayem,0.842103164,0.812935016,4,2.3,0.8,3.2,4,0.4,0.2,4.3,2.7,0.9,2.2,4.3,0.6,0.3,active
61,2647542679,@klanmother13,0.792436791,0.691579952,1,1.3,0,1.5,1,0,0.2,1,1.2,0.2,1.4,1.6,0.2,0.2,active
62,4905495092,@paulconfer,0.873394495,0.891231856,4.6,0.6,0.1,1.6,4.6,0,0,4.6,1,0.1,2,4.6,0,0.2,active
63,3304499628,@stephphilip8,0.92706858,0.923535424,4.8,3.1,0.2,2.5,4.8,0.2,0.1,4.9,1.9,0.2,2.1,4.9,0,0,active
64,3061949988,@bbqbones70,0.866290538,0.824091714,4.1,1.6,1.4,2.6,4.1,0.3,0.2,4.5,2.4,0.9,2.2,4.5,0.2,0.1,active
65,49383967,@jhudd2,0.465839247,0.391215924,1.4,0.4,0.1,0.5,0.4,0,0,2.1,0.6,0.2,1,0.4,0,0.1,active
66,21222677,@realdimitrae,0.660850031,0.306188072,1.8,0.2,0,0.6,0.2,0,0,1.9,0.4,0,0.8,0.8,0,0,active
67,312477483,@pjwilb,0.786564267,0.728710619,2.6,0.5,0.4,1.7,1.2,0.1,0.1,3.2,0.8,0.4,1.2,1.5,0,0,active
68,728588534,@c5wired97,0.796624129,0.796720694,3.3,0.7,0.2,1.6,3.3,0,0.1,2.6,0.7,0.2,2,1.7,0,0,active
69,3146781148,@alikap88,0.721951097,0.75462187,1.5,0.6,0.8,1.9,1.3,0.1,0,1.8,0.4,0.4,1.4,1,0,0,active
70,1.00724E+18,@symmetryradial,0.773345711,0.793957645,2.2,0.9,1,1.6,2,0,0,2,0.6,0.8,1.6,1.4,0,0.1,active
71,1.29338E+18,@kerry_harwell,0.721951097,0.78740022,1.9,1.3,0.4,1.8,1.7,0.2,0.7,1.4,2.2,0,1.4,1,0,0.6,active
72,48162456,@davidlhagen,0.678486427,0.747083977,1.6,0.2,0,1.7,1.2,0,0,2.2,0.4,0,1.4,0.9,0,0,active
73,7.58216E+17,@robyn_chercrew,0.810212929,0.798989041,3.6,1.8,0,2.8,3.6,0.2,0,3.8,1.3,0,1.6,3.8,0.1,0.1,active
74,778284775,@sl2111,0.317394501,0.577886208,1.2,0.2,0,1.4,0.7,0,0.1,0.9,0,0,0.8,0.2,0.2,0,active
75,150556403,@zack0liver,0.660850031,0.502712294,0.2,1.2,0,0.4,0.6,0,0.5,0.2,1.6,0,0.4,0.8,0,0.5,active
76,1169438480,@oldsalz,0.806051268,0.796636875,3.2,2.2,1.2,2.2,3.2,0.1,0.1,3.4,1.8,1.2,1.6,3.4,0.1,0.2,active
77,271074488,@zakurex,0.811509405,0.833918169,4.2,1.9,0.2,2.9,4.2,0.1,0,3.8,1.3,0,2,3.8,0,0.1,active
78,8.9044E+17,@iiu1c0ghmgqblnh,0.773345711,0.807603545,2.6,2,0,3.9,3.9,0,0.4,3.2,1.4,0,2.2,1.4,0,0.2,active
79,7.5513E+17,@rapinsherry,0.798228728,0.797075908,1.8,2.3,1.6,3.4,3.4,0.2,0.1,1.4,2,0.9,2.8,1.8,0.1,0.2,active
80,1.17632E+18,@joevylam,0.805221689,0.807603545,1.2,2.9,2.3,3.9,3.9,0,0.8,0.8,3,2,3,3,0.2,1.1,active
81,4635046040,@thorbius7,0.641587017,0.789229469,0.9,2,1.6,3.1,1.8,0.1,0,1,1.6,0.4,2.2,0.8,0,0.1,active
82,3219575691,@sallysamsara,0.436508148,0.502712294,2,0.6,0,1.2,0.6,0,0,2.6,0.2,0,0.6,0.4,0,0,active
83,959156953,@garciaabravoo,0.598241997,0.676361906,2,0.6,0.2,2.9,1,0,0.2,2.5,0.7,0,0.5,0.7,0,0,active
84,1.23378E+18,@lorderebel,0.694516142,0.659646495,2.4,0.6,0,1.8,0.9,0,0,3,1,0,1,1,0,0,active
85,1.23378E+18,@lorderebel,0.694516142,0.659646495,2.4,0.6,0,1.8,0.9,0,0,3,1,0,1,1,0,0,active
86,924057644,@prometeoblue,0.811509405,0.819914854,4.1,1.1,0.3,2.7,4.1,0,0.1,3.8,0.8,0.2,1.4,3.8,0,0,active
87,1.26782E+18,@warnockwarrior,0.888526364,0.915837798,4.8,1.5,0.2,2.3,4.8,0,0,4.6,2.2,0.3,1.6,4.6,0.1,0,active
88,3304702520,@cheriebeary20,0.660850031,0.621687024,1.2,0.2,0.2,0.8,0.8,0,0.2,0.8,0.3,0.2,1.4,0.8,0,0.1,active
89,1904121446,@b_ingridb,0.859576255,0.845754353,4.4,2.2,1.4,2.7,4.4,0.2,0.4,4.4,2.6,1,1.7,4.4,0.1,0.2,active
90,154123374,@faprobv,0.465839247,0.78740022,1,1.8,0.4,2.8,1.7,0,0.4,0.5,1,0,2.2,0.4,0,0.2,active
91,7.55902E+17,@twinpass,0.799570189,0.789229469,1.2,2,1.4,2.8,1.8,0.2,0,0.7,1.8,1.4,1.8,1.8,0.2,0.2,active
92,121940636,@danedoghouse,0.260367838,0.362645641,1.6,0.2,0,0.2,0.3,0,0,1.8,0.4,0.2,0.4,0.1,0,0,active
93,292032147,@ricar665vzla,0.760577756,0.79666683,1.6,2,2.3,3,3,0.2,0.2,1.2,1.7,0.9,2.1,1.2,0,0.2,active
94,1.07393E+18,@michele_cambie,0.805247828,0.796597152,2,2.6,0.2,3.2,3.2,0,0.4,2,2.3,0.6,3.2,3.2,0.1,0.3,active
95,none,@history6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,suspended
96,1198527206,@mamagigi8,0.82211303,0.812935016,4,0.9,0.3,1.6,4,0,0,4.1,1,0.2,1.6,4.1,0,0,active
97,2908253070,@monicaflakus,0.752712155,0.728710619,1.4,1.2,0.5,1.4,1.2,0,0,0.8,1,0.4,1,1.2,0,0,active
98,1.03468E+18,@mackpolitical,0.752712155,0.528866478,3.4,1,0,1.4,0.6,0,0,3.4,0.6,0,1.6,1.2,0.1,0,active
99,2266168763,@conservapeach,0.853292039,0.833918169,4.2,1.2,0.4,1.5,4.2,0,0,4.4,1.2,0.2,1.3,4.4,0,0,active
100,none,@dcthorpe,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,deleted
101,2193047004,@rspoff2112,0.778449498,0.796646709,2.6,1.4,1.4,2.7,2.2,0.3,0.1,2.6,1.9,0.7,2.4,1.4,0.1,0,active
102,8.22649E+17,@jwenzel111,0.808227838,0.798989041,3.6,2.6,1.2,2.8,3.6,0.2,0,3.6,2.4,1,1.9,3.6,0,0.2,active
103,3575232857,@gabriel23duarte,0.465839247,0.553972572,0.2,0.4,0.8,2.6,0.6,0,0.2,0.3,0.2,0.2,0.6,0.4,0,0,active
104,145525983,@bohdanam,0.522239872,0.3342309,0.9,0.2,0,0.4,0.2,0,0,1.2,0,0,0.5,0.6,0,0.1,active
105,31579226,@vhalen67,0.859576255,0.874857504,4.6,2.9,1.6,3.1,4.6,0.2,0.2,4.4,2.3,1,2,4.4,0.2,0.2,active
106,126848605,@leonemesis,0.792436791,0.796597152,0.6,2.5,1.2,3.2,3.2,0.2,0.5,0.5,1.4,0.4,1.8,1.6,0,0.2,active
107,21395305,@sharinlife,0.436508148,0.306188072,2.1,0.3,0,0.6,0.2,0,0,2,0.2,0,1,0.4,0,0,active
108,1.2919E+18,@baldridge_pam,0.93384195,0.899551324,4.7,2.4,1,2.8,4.7,0,0.3,5,2.2,0.7,2.7,5,0.3,0.2,active
109,254897970,@brianoverholt,0.465839247,0.705337782,1.2,0.4,0.7,1,1,0,0,1.3,0.2,0.6,1.2,0.4,0,0,active
110,8.12096E+17,@chpieratt1,0.760577756,0.717691108,1.2,0.5,0.3,2.1,1.1,0,0,1,0.5,0.1,1.8,1.2,0,0.2,active
111,3001792391,@lindasomero,0.896387238,0.812935016,4,2.4,1.4,2.7,4,0.4,0.4,4.7,2.3,1.4,2.6,4.7,0.3,0.2,active
112,944677376,@texashotmomma,0.814841753,0.812935016,4,0.9,0,1.2,4,0,0,3.9,0.6,0,0.7,3.9,0,0,active
113,7.81536E+17,@jaymeb1962,0.598241997,0.738478317,3.5,1,0.4,2.2,1.2,0,0.2,2.9,1.4,0.6,1.6,0.7,0,0.1,active
114,944677376,@texashotmomma,0.814841753,0.812935016,4,0.9,0,1.2,4,0,0,3.9,0.6,0,0.7,3.9,0,0,active
115,1.06879E+18,@tommyc37489798,0.805308577,0.796862475,0.8,1.2,1.7,3.4,3.4,0.2,0.4,0.8,1,0.8,2.9,2.9,0,0.2,active
116,2306165451,@hawkfanhefe360,0.82211303,0.799836204,3.6,3.2,2.6,3.4,3.6,0.2,0.3,4.1,2.9,1.4,2.8,4.1,0.4,0.4,active
117,202500154,@partyoevents,0.346921018,0.278725998,0.8,0,0.1,0.2,0.2,0,0,1.2,0,0,0.4,0.2,0,0,active
118,28662619,@mrsamosbardi,0.641587017,0.691579952,2,0.9,0.4,1,1,0,0.2,2.2,1.2,0.4,1.8,0.8,0,0,active
119,1.27444E+18,@an_glare_oh,0.346921018,0,0.2,0.2,0,0.4,0,0.1,0.2,0.3,0.1,0,0.6,0.2,0,0,active
120,8.78939E+17,@bitcoinrandolph,0.799570189,0.797103748,1.8,1.2,0.7,2.7,2.7,0.4,0.2,2,0.8,0.4,2.2,1.8,0.2,0.3,active
121,8.84152E+17,@zaitunireinaldo,0.805217634,0.805478436,0.4,1.6,1.8,3.8,3.8,0.2,0,1,1.8,1.3,3.2,3.2,0,0.2,active
122,222920048,@liraxxx,0.802386356,0.796720694,1.8,2.5,2,3.3,3.3,0.3,0.2,1.2,1.8,1,2.2,2,0.6,0.2,active
123,1.14906E+18,@katie_slane,0.82211303,0.833918169,4.2,3,1.6,3.3,4.2,0.5,0.2,4.1,3.3,1.2,2.6,4.1,0.9,0.1,active
124,329901783,@sportingtours,0.641587017,0.475676966,1.2,0.4,0.3,0.7,0.5,0.1,0,1,0.3,0.2,1.3,0.8,0,0,active
125,1.21536E+18,@richard87299784,0.80912737,0.824091714,1.1,3.7,1.6,4.1,4.1,0,0.8,1.1,3.4,1,3.7,3.7,0.2,0.5,active
126,55262239,@alanmassei,0.799570189,0.807603545,0.6,1.8,1.6,3.9,3.9,0.2,0,0.9,1,1.4,2.8,1.8,0.1,0.1,active
127,1.25109E+18,@espinosuar,0.760577756,0.796720694,2.9,1.8,0,3.3,3.3,0.6,0,2.7,0.8,0,1.4,1.2,0.2,0.1,active
128,1.24755E+18,@jessica91652165,0.798228728,0.793087009,1.5,2.1,1.8,2.7,1.9,0,0,1,2.2,1.2,2.3,1.8,0,0.2,active
129,none,@remcoduckers,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,deleted
130,9.81843E+17,@nadia_hopppe1,0.79471081,0.78740022,1.5,0.8,0,3.1,1.7,0,0,2.1,0.8,0,2.2,1.6,0,0,active
131,28485157,@streetjust,0.733499832,0.717691108,2,1.4,0.4,1.2,1.1,0,0.2,2.4,1.4,0.1,1.3,1.1,0,0.1,active
132,462131008,@kiwitongkalee,0.782826526,0.790758693,1,1.6,0.2,1.8,1.8,0,0.4,0.4,1,0.2,0.6,1.4,0,0.4,active
133,115593439,@argonzalezcor,0.804318159,0.800879918,2.7,1.7,1.2,3.7,3.7,0.1,0.2,2.8,1.8,1.3,2.8,2.2,0.1,0,active
134,1.12656E+18,@crypton03558854,0.660850031,0.600488326,1.9,0.8,0.7,1.8,0.8,0.1,0,1.8,1,0.4,1.6,0.8,0,0,active
135,206414832,@topinfoblogs,0.832785604,0.891231856,4.6,1.5,0.5,2.7,4.6,0.2,0.1,4.2,1.2,0.3,1.7,4.2,0,0.1,active
136,7.48953E+17,@crazyamado,0.620704985,0.782635786,2,0.7,0.1,2.3,1.6,0.1,0,1.6,0.4,0,1.4,0.8,0,0,active
137,18451858,@terrylockwood,0.494490727,0.475676966,0.9,1,0,0.2,0.5,0,0,1.2,1.6,0,0.6,0.5,0,0,active
138,1873439767,@thedogg_90,0.819347825,0.80214817,3.8,1.3,0.4,3.4,3.8,0.2,0,4,1.4,0.2,2.2,4,0.1,0,active
139,1.2758E+18,@ethantobii,0.786564267,0.867011613,0.2,2,0.7,4.5,4.5,1.6,1.6,0.1,1.3,0.4,2.6,1.5,0.7,1.2,active
140,985326067,@josecruzcatorce,0.847463455,0.833918169,4.2,1.5,0.2,3.3,4.2,0,0.1,4.4,1.2,0,1.8,4.4,0,0,active
141,none,@alecianewman9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,suspended
142,3853330813,@3dogmom2015,0.436508148,0.3342309,1,0.1,0.1,0.8,0.2,0.2,0,1.3,0.7,0,0.4,0.4,0,0,active
143,7.05585E+17,@litchfield_ann,0.805210997,0.796597152,1.3,1.8,2.1,3.2,3.2,0,1.4,1.6,1.5,1.4,3.1,3.1,0.1,1.8,active
144,1.25089E+18,@imperfectman5,0.494490727,0.553972572,0.8,0.6,0,1.4,0.6,0.2,0,0.8,0.2,0,1.8,0.5,0,0.1,active
145,183392154,@spymail,0.548888816,0.577886208,2.8,0.4,0.6,1,0.7,0,0,3.4,0.5,0,0.3,0.6,0,0,active
146,none,@jjyyjj7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,suspended
147,2559149844,@voiceswife,0.804318159,0.79705368,0.9,1.6,1.2,2.8,2.8,1.2,1.6,1.2,0.6,0.7,2,2.2,0.8,2.2,active
148,92148125,@touchedbyangelm,0.792436791,0.792031769,1.8,1.9,1.6,2.6,1.8,0.1,0.2,1.5,1.6,0.8,1.9,1.6,0,0.1,active
149,347946536,@tenisvenezuela,0.641587017,0.717691108,1.1,0.6,0.9,2.2,1.1,0,0.4,1.1,0.5,0.7,1.7,0.8,0,0.2,active
150,1.1035E+18,@cristia90191822,0.494490727,0.761187863,0.6,0.6,0.4,2.4,1.4,0,0.4,0.6,0.2,0.2,0.8,0.5,0,0,active
151,15731447,@merylee,0.810212929,0.839586355,4.3,1.9,0,1.3,4.3,0,0.1,3.8,1.9,0,1.7,3.8,0,0.2,active
152,7.85574E+17,@glo_mojo,0.805308577,0.78522107,3,1.8,0.4,1.8,1.6,0,0.4,2.9,1.6,0.2,2,2.9,0,0.2,active
153,9.3951E+17,@coraleewitt4,0.805308864,0.852404763,1.5,1.8,1.9,4.4,4.4,0.1,0.2,0.9,2.2,1.3,3.2,3.2,0.5,0,active
154,24891180,@gracliper,0.522239872,0.691579952,1,0.4,0,2.3,1,0,0,1.4,0.1,0,0.8,0.6,0,0,active
155,292299486,@davehagen1,0.436508148,0.475676966,2.7,0.2,0,0.8,0.5,0,0,2.9,0.2,0,0.8,0.4,0,0,active
156,1.31899E+18,@ohhshiny,0.796624129,0.779581525,2.2,1.3,0,1.8,1.6,0.1,0,3,1.6,0,2,1.7,0.2,0.2,active
157,1.12613E+18,@neydoflamengo,0.522239872,0.691579952,0.6,0.6,0.2,2.6,1,0,0.2,0.7,0.2,0,1,0.6,0,0,active
158,3069163514,@baileybellax,0.805221689,0.79685994,2.7,2.6,2,2.9,2.9,0.3,0.2,3,2.3,1,2.4,3,0.6,0,active
159,32891358,@txwarriorgigi,0.786564267,0.75462187,3.6,1.2,0.2,1,1.3,0,0.2,3.4,0.8,0.2,0.9,1.5,0,0.2,active
160,9.89681E+17,@beckwitharvo,0.819347825,0.819914854,4.1,0.8,0,2.2,4.1,0,0,4,1.1,0,1.6,4,0,0,active
161,3835085476,@robinsiemon,0.641587017,0.792031769,1.4,0.6,1.2,2.2,1.8,0.2,0.1,0.8,0.6,0.6,2,0.8,0.1,0,active
162,26224152,@andreltr,0.786564267,0.796636875,3.2,1.7,1.6,3.2,3.2,0.2,0,2.7,1.2,0.6,2,1.5,0.2,0.1,active
163,49109153,@esh_grannysue,0.694516142,0.600488326,3.4,0.4,0.1,1.1,0.8,0,0,3.4,0.4,0,1.2,1,0,0,active
164,279753310,@leon0278,0.376789964,0.796599115,1.2,1.3,0.4,3.2,3.2,0,0.2,0.9,0.3,0.2,1.2,0.3,0,0.1,active
165,623504070,@mrules24,0.792436791,0.796599115,1.6,1.7,1.5,3.2,3.2,0.2,0.1,1.2,1.6,0.8,2.6,1.6,0.1,0,active
166,7.07738E+17,@ntrahan1,0.801617084,0.78522107,2.8,2.9,2.2,2.8,1.6,0.2,0.2,2.8,2.7,1,1.6,1.9,0.4,0.3,active
167,188855808,@tjohn_tex,0.522239872,0.600488326,1.2,0.8,0,1.6,0.8,0,0.2,1.7,1.3,0,1.6,0.6,0,0.2,active
168,9.5272E+17,@skh5ds1s,0.494490727,0.659646495,1.1,1.3,0.4,1,0.9,0,0.1,0.9,0.6,0.1,1,0.5,0,0,active
169,none,@talkey017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,deleted
170,1.035E+18,@sleeplesstv_,0.260367838,0.306188072,1.1,0.1,0,0.4,0.2,0,0,1.3,0.2,0,0.9,0.1,0,0,active
171,7.46116E+17,@cisppetta,0.733499832,0.782635786,2.8,1,1.8,2.7,1.6,0,0.4,2.7,0.6,0.6,1.6,1.1,0,0.1,active
172,none,@semmoneglynn,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,suspended
173,1.31859E+18,@gurl_hershey,0.733499832,0.828754988,4.2,0.3,0,1.4,4.2,0,0,3.8,0.2,0,1,1.1,0,0,active
174,1259502810,@watkinshenao,0.233324324,0.306188072,0.8,0.1,0,0,0.2,0,0,0.6,0,0,0.1,0,0,0,active
175,97751004,@thoronlin,0.792436791,0.796862475,0.7,1.6,1.6,3.4,3.4,0.4,0.1,0.6,1.4,1,2.7,1.6,0.5,0,active
176,1608587778,@tracivoice,0.752712155,0.766876962,2.3,1.6,1.6,2.2,1.4,0.2,0,1.7,1.6,1,2.8,1.2,0,0,active
177,1398068880,@tdtom89,0.406739786,0.419722242,3.3,0.4,0,0.8,0.4,0,0,2.8,0.6,0.2,0.4,0.4,0.1,0,active
178,202322725,@gismga,0.598241997,0.775988747,1.5,0.7,1,2.7,1.5,0,0.1,1.3,0.2,0.4,1.6,0.7,0,0,active
179,8.00161E+17,@kocarter2016,0.80354321,0.796410072,1.2,2,1.7,2.7,2.2,0,0,0.7,2.2,1,2.2,2,0.4,0,active
180,2870185546,@pressresetearth,0.260367838,0.306188072,0.8,0.1,0,0.4,0.2,0,0,0.8,0.1,0,0.4,0.1,0,0,active
